token_id,name,image_url,user,region,x_coordinate,y_coordinate,landmark,tier,fuels,solon,carbon,crypton,silicon,elements,hydrogen,hyperion
67127,"Crimson Waste (633,415)",https://assets.illuvium-game.io/illuvidex/land/land-67127.svg,0x8f27b89676f47a2a7b95befe8c6e1b0941c9b132,Crimson Waste,633,415,None,1,1,0,2,1,0,3,1,0
67124,"Crimson Waste (630,415)",https://assets.illuvium-game.io/illuvidex/land/land-67124.svg,0x9dab0a43e326483279e678c55b084ea05f8d1a3e,Crimson Waste,630,415,None,1,1,0,2,0,0,3,1,1
67123,"Crimson Waste (629,415)",https://assets.illuvium-game.io/illuvidex/land/land-67123.svg,0x7894b5bf2fc24eb31d590e39c36023b7b8516a0e,Crimson Waste,629,415,None,1,1,1,2,0,1,3,0,0
67120,"Crimson Waste (626,415)",https://assets.illuvium-game.io/illuvidex/land/land-67120.svg,0x665b82ba25352cadf7b47dac9e14a111d43edc4e,Crimson Waste,626,415,None,1,1,0,0,0,2,3,1,1
7171,"Taiga Boreal (203,218)",https://assets.illuvium-game.io/illuvidex/land/land-7171.svg,0x48c32876e0dd5bb7f326bf4c80d85a099afe8804,Taiga Boreal,203,218,None,1,1,0,1,0,0,3,2,1
67093,"Crimson Waste (707,414)",https://assets.illuvium-game.io/illuvidex/land/land-67093.svg,0x2ef912cf4b6910a3bc7257f2e34668ba45989994,Crimson Waste,707,414,None,2,3,2,2,0,3,6,1,1
7170,"Taiga Boreal (202,218)",https://assets.illuvium-game.io/illuvidex/land/land-7170.svg,0xab26a21184300f38e5c60e0fc0c503b90feb4e72,Taiga Boreal,202,218,None,2,3,3,1,0,2,6,3,0
71696,"Brightland Steppes (580,236)",https://assets.illuvium-game.io/illuvidex/land/land-71696.svg,0xf4bbf13f95bff8426d8e8e78330d124279a6e0b8,Brightland Steppes,580,236,None,2,3,1,1,0,1,6,4,2
70480,"Crimson Waste (619,442)",https://assets.illuvium-game.io/illuvidex/land/land-70480.svg,0x436ad0909884f89d3283af0ac8f0d0f27dafb2bd,Crimson Waste,619,442,None,1,1,0,0,0,2,3,1,1
67091,"Crimson Waste (705,414)",https://assets.illuvium-game.io/illuvidex/land/land-67091.svg,0x9a899fef4408cd011919a16ab21e42c27cb9ab39,Crimson Waste,705,414,None,2,3,1,2,1,3,6,1,1
70469,"Crimson Waste (608,442)",https://assets.illuvium-game.io/illuvidex/land/land-70469.svg,0x54b17cffdd81057a696cf7202d3f3aa7364ce46f,Crimson Waste,608,442,None,2,3,1,4,2,1,6,1,0
67086,"Crimson Waste (700,414)",https://assets.illuvium-game.io/illuvidex/land/land-67086.svg,0x3d07c8fcec7d0da4df76360a5b336ffce5907ee6,Crimson Waste,700,414,Halogenic Geode,3,6,4,1,1,4,9,4,1
67090,"Crimson Waste (704,414)",https://assets.illuvium-game.io/illuvidex/land/land-67090.svg,0xf25b62edabe67a076e8350084328e61f9d275809,Crimson Waste,704,414,Eternal Spring,3,6,0,3,2,4,9,2,4
70467,"Crimson Waste (606,442)",https://assets.illuvium-game.io/illuvidex/land/land-70467.svg,0x795ad193f53370272faece818b52836270ed2a01,Crimson Waste,606,442,None,1,1,0,1,1,1,3,1,0
71695,"Brightland Steppes (579,236)",https://assets.illuvium-game.io/illuvidex/land/land-71695.svg,0xe94ea34fb4551742ac755cc65624fb7e5975f18e,Brightland Steppes,579,236,Eternal Spring,3,6,3,4,1,1,9,4,2
67081,"Crimson Waste (695,414)",https://assets.illuvium-game.io/illuvidex/land/land-67081.svg,0x88d9b1dd1398bf11570b2a224a925bb2ffeb20af,Crimson Waste,695,414,Halogenic Geode,3,6,1,3,5,2,9,4,0
70378,"Crimson Waste (638,441)",https://assets.illuvium-game.io/illuvidex/land/land-70378.svg,0x54dd9c997ad6dbd6678852f94371741f07e1bdd0,Crimson Waste,638,441,Fallen Star,4,9,3,2,3,6,12,4,3
67079,"Crimson Waste (693,414)",https://assets.illuvium-game.io/illuvidex/land/land-67079.svg,0x41e12ad31fc4b03c97133bf719e7a4e191a3cdb1,Crimson Waste,693,414,None,1,1,0,0,1,1,3,2,0
67073,"Crimson Waste (687,414)",https://assets.illuvium-game.io/illuvidex/land/land-67073.svg,0x78fb1cdd86361f415338811f1eebf35e5e10c204,Crimson Waste,687,414,None,1,1,1,2,0,0,3,1,0
67071,"Crimson Waste (685,414)",https://assets.illuvium-game.io/illuvidex/land/land-67071.svg,0xca995ac61da6511e72e3bd81d0f878733e2d02b2,Crimson Waste,685,414,None,1,1,0,2,1,1,3,0,0
70377,"Crimson Waste (637,441)",https://assets.illuvium-game.io/illuvidex/land/land-70377.svg,0x3783f93c3cc14652eb89584a2f0ef00f9e326d25,Crimson Waste,637,441,None,1,1,0,1,0,1,3,1,1
70360,"Crimson Waste (620,441)",https://assets.illuvium-game.io/illuvidex/land/land-70360.svg,0x436ad0909884f89d3283af0ac8f0d0f27dafb2bd,Crimson Waste,620,441,None,1,1,1,0,0,3,3,0,0
67070,"Crimson Waste (684,414)",https://assets.illuvium-game.io/illuvidex/land/land-67070.svg,0xf4bbf13f95bff8426d8e8e78330d124279a6e0b8,Crimson Waste,684,414,None,2,3,1,2,0,2,6,2,2
70358,"Crimson Waste (618,441)",https://assets.illuvium-game.io/illuvidex/land/land-70358.svg,0x06bdede77b86e4e599ab2aa22c81709eca34472d,Crimson Waste,618,441,None,1,1,1,1,0,1,3,1,0
70332,"Crimson Waste (592,441)",https://assets.illuvium-game.io/illuvidex/land/land-70332.svg,0xae765ee3aef8c3efcedbe7aae2d6795197884c59,Crimson Waste,592,441,Eternal Spring,3,6,2,4,3,3,9,2,1
67069,"Crimson Waste (683,414)",https://assets.illuvium-game.io/illuvidex/land/land-67069.svg,0xdd56f81bf16c92a29c50d33de4754caf7861085a,Crimson Waste,683,414,None,1,1,0,0,0,2,3,1,1
67064,"Crimson Waste (678,414)",https://assets.illuvium-game.io/illuvidex/land/land-67064.svg,0x00397d81c4b005e86df0492fd468891ad2153377,Crimson Waste,678,414,Pegmatite Swarm,4,9,2,3,3,5,12,4,4
67061,"Crimson Waste (675,414)",https://assets.illuvium-game.io/illuvidex/land/land-67061.svg,0x770e03a11bf9f60d16f578241a4548575aeb3b1a,Crimson Waste,675,414,None,2,3,0,1,2,1,6,4,1
67059,"Crimson Waste (673,414)",https://assets.illuvium-game.io/illuvidex/land/land-67059.svg,0xfc0e966ffad941a34a0593cebfd450a2eb51fd4b,Crimson Waste,673,414,None,1,1,0,0,0,2,3,1,1
67037,"Crimson Waste (651,414)",https://assets.illuvium-game.io/illuvidex/land/land-67037.svg,0x987048a504cb32303f420e20c438abf4b6601dcd,Crimson Waste,651,414,None,2,3,1,2,2,3,6,1,0
70260,"Crimson Waste (640,440)",https://assets.illuvium-game.io/illuvidex/land/land-70260.svg,0x64220b85356c2e31aa5b2dd79322dbab63d05f22,Crimson Waste,640,440,None,2,3,1,2,2,2,6,2,0
71691,"Brightland Steppes (575,236)",https://assets.illuvium-game.io/illuvidex/land/land-71691.svg,0xb618d796bd7ed78387c7de0e08bb9868e98fcdcb,Brightland Steppes,575,236,None,1,1,0,0,1,3,3,0,0
67058,"Crimson Waste (672,414)",https://assets.illuvium-game.io/illuvidex/land/land-67058.svg,0x415fce36e2dc12421f20b93dbad1dd68bd2f6db6,Crimson Waste,672,414,None,2,3,1,2,1,3,6,1,1
70258,"Crimson Waste (638,440)",https://assets.illuvium-game.io/illuvidex/land/land-70258.svg,0xf862d3a5ab1fb0b27232164cd69f90cde11463ba,Crimson Waste,638,440,Halogenic Geode,3,6,4,2,1,3,9,4,1
70257,"Crimson Waste (637,440)",https://assets.illuvium-game.io/illuvidex/land/land-70257.svg,0x54dd9c997ad6dbd6678852f94371741f07e1bdd0,Crimson Waste,637,440,None,1,1,0,1,1,1,3,1,0
7168,"Taiga Boreal (200,218)",https://assets.illuvium-game.io/illuvidex/land/land-7168.svg,0xd18a517a63abbb53a3897fa6a6b460c39b681a9c,Taiga Boreal,200,218,None,1,1,0,2,0,0,3,1,1
71676,"Brightland Steppes (580,235)",https://assets.illuvium-game.io/illuvidex/land/land-71676.svg,0x5915e882b6beb99b62e15416d375e36633f6424c,Brightland Steppes,580,235,None,1,1,1,0,0,3,3,0,0
70256,"Crimson Waste (636,440)",https://assets.illuvium-game.io/illuvidex/land/land-70256.svg,0x54dd9c997ad6dbd6678852f94371741f07e1bdd0,Crimson Waste,636,440,None,1,1,1,1,0,1,3,1,0
70229,"Crimson Waste (609,440)",https://assets.illuvium-game.io/illuvidex/land/land-70229.svg,0x75295e35812114d78363dfdea8d53e66f9e7cb98,Crimson Waste,609,440,None,2,3,1,3,2,2,6,1,0
71659,"Brightland Steppes (583,234)",https://assets.illuvium-game.io/illuvidex/land/land-71659.svg,0x8db0e7f8ccb0f1e1447c8af874afc338f94c2b82,Brightland Steppes,583,234,None,1,1,0,1,1,2,3,0,0
71656,"Brightland Steppes (580,234)",https://assets.illuvium-game.io/illuvidex/land/land-71656.svg,0x25d64aef40d346bf09fdde6cdd9e2b9e0a7beb5a,Brightland Steppes,580,234,None,1,1,0,1,0,2,3,0,1
70228,"Crimson Waste (608,440)",https://assets.illuvium-game.io/illuvidex/land/land-70228.svg,0xa37d5541f3c5e1bbb58bc575087dd7a65e933860,Crimson Waste,608,440,Eternal Spring,3,6,3,2,2,3,9,4,1
70214,"Crimson Waste (594,440)",https://assets.illuvium-game.io/illuvidex/land/land-70214.svg,0xe8b38471d8b5b998eb023769f141824c6584e03b,Crimson Waste,594,440,None,1,1,0,3,1,0,3,0,0
70212,"Crimson Waste (592,440)",https://assets.illuvium-game.io/illuvidex/land/land-70212.svg,0xa2eb9f099f879cfd2dfec3570c147a41bfa874a8,Crimson Waste,592,440,Fallen Star,4,9,3,4,2,5,12,3,4
70179,"Crimson Waste (559,440)",https://assets.illuvium-game.io/illuvidex/land/land-70179.svg,0xbffd7e366dd5a2b8fc1f47f862455f4e69315062,Crimson Waste,559,440,None,1,1,1,1,0,1,3,1,0
70139,"Crimson Waste (640,439)",https://assets.illuvium-game.io/illuvidex/land/land-70139.svg,0x2369602aa298203d511cca3285063c238a028430,Crimson Waste,640,439,None,2,3,0,1,0,4,6,1,3
71655,"Brightland Steppes (579,234)",https://assets.illuvium-game.io/illuvidex/land/land-71655.svg,0x25d64aef40d346bf09fdde6cdd9e2b9e0a7beb5a,Brightland Steppes,579,234,None,1,1,0,0,0,0,3,3,1
70138,"Crimson Waste (639,439)",https://assets.illuvium-game.io/illuvidex/land/land-70138.svg,0xa853db5a4d348ba1688a7e5b35a2983d52d297f6,Crimson Waste,639,439,Eternal Spring,3,6,0,1,5,3,9,5,1
67022,"Crimson Waste (636,414)",https://assets.illuvium-game.io/illuvidex/land/land-67022.svg,0x9dab0a43e326483279e678c55b084ea05f8d1a3e,Crimson Waste,636,414,None,1,1,1,1,0,0,3,2,0
67020,"Crimson Waste (634,414)",https://assets.illuvium-game.io/illuvidex/land/land-67020.svg,0xa3a260924a384fb3914778205b18916f368c588c,Crimson Waste,634,414,Halogenic Geode,3,6,4,4,2,2,9,3,0
70137,"Crimson Waste (638,439)",https://assets.illuvium-game.io/illuvidex/land/land-70137.svg,0x54dd9c997ad6dbd6678852f94371741f07e1bdd0,Crimson Waste,638,439,None,1,1,1,1,0,0,3,2,0
70136,"Crimson Waste (637,439)",https://assets.illuvium-game.io/illuvidex/land/land-70136.svg,0x54dd9c997ad6dbd6678852f94371741f07e1bdd0,Crimson Waste,637,439,None,1,1,0,2,0,0,3,1,1
7011,"Taiga Boreal (206,216)",https://assets.illuvium-game.io/illuvidex/land/land-7011.svg,0x4cb440a92e8ac308d44c0c9799342dbce1dc1d13,Taiga Boreal,206,216,None,1,1,0,0,1,1,3,2,0
71650,"Brightland Steppes (574,234)",https://assets.illuvium-game.io/illuvidex/land/land-71650.svg,0x2441c6562da6151ca3a13f8bd78d09b7910e38e4,Brightland Steppes,574,234,None,2,3,1,2,2,1,6,3,0
71635,"Brightland Steppes (580,233)",https://assets.illuvium-game.io/illuvidex/land/land-71635.svg,0xc68c4ca04774be9e8fe722e3abe4f106e5fff6f0,Brightland Steppes,580,233,None,1,1,0,2,1,1,3,0,0
71631,"Brightland Steppes (576,233)",https://assets.illuvium-game.io/illuvidex/land/land-71631.svg,0x2419a3ded2a9bb0a3e95ac68eccd89d0acf67ae4,Brightland Steppes,576,233,None,1,1,1,0,0,2,3,1,0
71630,"Brightland Steppes (575,233)",https://assets.illuvium-game.io/illuvidex/land/land-71630.svg,0xe37868521a8da08b159e1aef98217134dea78183,Brightland Steppes,575,233,Pegmatite Swarm,4,9,1,4,3,5,12,3,5
71629,"Brightland Steppes (574,233)",https://assets.illuvium-game.io/illuvidex/land/land-71629.svg,0x796ac4ae8e254414c76b9e09c92eab5aba30478d,Brightland Steppes,574,233,None,1,1,0,3,1,0,3,0,0
70094,"Crimson Waste (595,439)",https://assets.illuvium-game.io/illuvidex/land/land-70094.svg,0xbf99f87fba73acf1dfc89f61ad89d32efa153d59,Crimson Waste,595,439,None,2,3,0,2,1,2,6,2,2
67019,"Crimson Waste (633,414)",https://assets.illuvium-game.io/illuvidex/land/land-67019.svg,0xd28b8c38aecbb8a5565e9cb29236c509b772a999,Crimson Waste,633,414,Primeval Marsh,3,6,2,3,1,2,9,4,3
7010,"Taiga Boreal (205,216)",https://assets.illuvium-game.io/illuvidex/land/land-7010.svg,0x762f37531b27274b77677bc9434c9d57bd2ef2e4,Taiga Boreal,205,216,None,1,1,0,1,0,1,3,1,1
67018,"Crimson Waste (632,414)",https://assets.illuvium-game.io/illuvidex/land/land-67018.svg,0x9dab0a43e326483279e678c55b084ea05f8d1a3e,Crimson Waste,632,414,None,1,1,0,1,0,0,3,2,1
67017,"Crimson Waste (631,414)",https://assets.illuvium-game.io/illuvidex/land/land-67017.svg,0x9dab0a43e326483279e678c55b084ea05f8d1a3e,Crimson Waste,631,414,None,1,1,0,2,0,0,3,1,1
70093,"Crimson Waste (594,439)",https://assets.illuvium-game.io/illuvidex/land/land-70093.svg,0x0f72ddc57815a5087e2f31b7e039721c401f8c64,Crimson Waste,594,439,None,1,1,0,2,1,1,3,0,0
71612,"Brightland Steppes (578,232)",https://assets.illuvium-game.io/illuvidex/land/land-71612.svg,0x4f3c3305da04404949902ae989e6e8a40739e91d,Brightland Steppes,578,232,None,2,3,0,1,1,1,6,4,2
71609,"Brightland Steppes (575,232)",https://assets.illuvium-game.io/illuvidex/land/land-71609.svg,0x26791ec9cbd599cf23693617dd1d6c63a7947f29,Brightland Steppes,575,232,None,1,1,1,0,0,1,3,2,0
71607,"Brightland Steppes (573,232)",https://assets.illuvium-game.io/illuvidex/land/land-71607.svg,0x756c93e25511d798a199f43a9c90b04a22c10f92,Brightland Steppes,573,232,None,1,1,0,1,1,1,3,1,0
7009,"Taiga Boreal (204,216)",https://assets.illuvium-game.io/illuvidex/land/land-7009.svg,0x221f96df1dec31530c160c473902a8ee0d58a0e5,Taiga Boreal,204,216,None,1,1,0,0,1,3,3,0,0
71590,"Brightland Steppes (579,231)",https://assets.illuvium-game.io/illuvidex/land/land-71590.svg,0xdf77c9baf3e6c544caae8c0f96cfc7a011067472,Brightland Steppes,579,231,None,1,1,1,1,0,2,3,0,0
71589,"Brightland Steppes (578,231)",https://assets.illuvium-game.io/illuvidex/land/land-71589.svg,0x205df79c3d150b457453eea258ca4bcce03d28c2,Brightland Steppes,578,231,None,1,1,0,1,0,2,3,0,1
67016,"Crimson Waste (630,414)",https://assets.illuvium-game.io/illuvidex/land/land-67016.svg,0x9dab0a43e326483279e678c55b084ea05f8d1a3e,Crimson Waste,630,414,None,2,3,1,1,2,1,6,4,0
67014,"Crimson Waste (628,414)",https://assets.illuvium-game.io/illuvidex/land/land-67014.svg,0xbadd5d04684f12972b095e867ae034ead2d7ce41,Crimson Waste,628,414,None,1,1,0,1,1,1,3,1,0
67015,"Crimson Waste (629,414)",https://assets.illuvium-game.io/illuvidex/land/land-67015.svg,0x3d07c8fcec7d0da4df76360a5b336ffce5907ee6,Crimson Waste,629,414,None,1,1,0,1,1,0,3,2,0
71568,"Brightland Steppes (579,230)",https://assets.illuvium-game.io/illuvidex/land/land-71568.svg,0x03b52f0c7b125810fea35e0a8c5c43fc7137fe60,Brightland Steppes,579,230,None,1,1,0,1,0,0,3,2,1
67013,"Crimson Waste (627,414)",https://assets.illuvium-game.io/illuvidex/land/land-67013.svg,0x03ea88f51d9d290e5e72e6f7c70abd2bb9ce9b78,Crimson Waste,627,414,None,2,3,0,2,1,2,6,2,2
71564,"Brightland Steppes (575,230)",https://assets.illuvium-game.io/illuvidex/land/land-71564.svg,0x5707572fd7f28369cfa7abe737f1cd539f12235a,Brightland Steppes,575,230,None,1,1,0,0,0,1,3,2,1
71546,"Brightland Steppes (578,229)",https://assets.illuvium-game.io/illuvidex/land/land-71546.svg,0xbc1fe69de2aa26e2dae7edb1799aefb239de0d3b,Brightland Steppes,578,229,None,1,1,0,0,1,2,3,1,0
71544,"Brightland Steppes (576,229)",https://assets.illuvium-game.io/illuvidex/land/land-71544.svg,0x26d35d8d175a46aadbd20b491fe87cb240edd08d,Brightland Steppes,576,229,None,1,1,0,2,1,1,3,0,0
7137,"Taiga Boreal (169,218)",https://assets.illuvium-game.io/illuvidex/land/land-7137.svg,0x01da29eec47a1df534044638d8c481b416bbcd10,Taiga Boreal,169,218,None,1,1,1,3,0,0,3,0,0
7139,"Taiga Boreal (171,218)",https://assets.illuvium-game.io/illuvidex/land/land-7139.svg,0xca5905a33ce6132b24f16d13f1db044a03e84c6f,Taiga Boreal,171,218,None,2,3,1,4,1,2,6,0,1
71428,"Crimson Waste (638,462)",https://assets.illuvium-game.io/illuvidex/land/land-71428.svg,0xc3ebbe4c013a3387775dc689d20d774f740aade1,Crimson Waste,638,462,None,1,1,0,1,1,0,3,2,0
70059,"Crimson Waste (560,439)",https://assets.illuvium-game.io/illuvidex/land/land-70059.svg,0x3d07c8fcec7d0da4df76360a5b336ffce5907ee6,Crimson Waste,560,439,None,1,1,0,1,0,1,3,1,1
67011,"Crimson Waste (625,414)",https://assets.illuvium-game.io/illuvidex/land/land-67011.svg,0x9dab0a43e326483279e678c55b084ea05f8d1a3e,Crimson Waste,625,414,None,2,3,2,2,0,3,6,1,1
67009,"Crimson Waste (623,414)",https://assets.illuvium-game.io/illuvidex/land/land-67009.svg,0xa30dab07c89dad1b7d510ed249dc1c17f2cc007a,Crimson Waste,623,414,None,1,1,1,2,0,0,3,1,0
7002,"Taiga Boreal (197,216)",https://assets.illuvium-game.io/illuvidex/land/land-7002.svg,0x64d759535edd4b34a852b944ec311f882cf7662c,Taiga Boreal,197,216,None,2,3,1,2,2,2,6,2,0
66981,"Crimson Waste (705,413)",https://assets.illuvium-game.io/illuvidex/land/land-66981.svg,0x253d9167975bd6ec42777de01942af44e9fecd7b,Crimson Waste,705,413,Primeval Marsh,3,6,2,3,3,4,9,2,1
70018,"Crimson Waste (640,438)",https://assets.illuvium-game.io/illuvidex/land/land-70018.svg,0x930fff2164d24cf69e2ca3deedf022d117bee7f1,Crimson Waste,640,438,None,1,1,1,1,0,1,3,1,0
66980,"Crimson Waste (704,413)",https://assets.illuvium-game.io/illuvidex/land/land-66980.svg,0xaea82f3f4efa0e4a0ab20c280b6589937e214b0e,Crimson Waste,704,413,None,1,1,1,0,0,2,3,1,0
71190,"Crimson Waste (618,450)",https://assets.illuvium-game.io/illuvidex/land/land-71190.svg,0xb0134cd95dd7551d68aa0f0124741233d761b0af,Crimson Waste,618,450,Eternal Spring,3,6,0,5,1,2,9,2,5
66979,"Crimson Waste (703,413)",https://assets.illuvium-game.io/illuvidex/land/land-66979.svg,0xb2a31dde912c905f000e8cf7b05936130eb2fb70,Crimson Waste,703,413,None,2,3,0,2,0,2,6,2,3
71138,"Crimson Waste (620,449)",https://assets.illuvium-game.io/illuvidex/land/land-71138.svg,0x9b6398f17ccec19d1071e58670b72596ecd803de,Crimson Waste,620,449,Halogenic Geode,3,6,1,5,2,2,9,2,3
66977,"Crimson Waste (701,413)",https://assets.illuvium-game.io/illuvidex/land/land-66977.svg,0x71f6014de341b431aac77f46e9af0407b7be8558,Crimson Waste,701,413,None,1,1,0,2,0,1,3,0,1
71136,"Crimson Waste (618,449)",https://assets.illuvium-game.io/illuvidex/land/land-71136.svg,0x82f0c350d6556d5c9e9458e1e475e951c27804fc,Crimson Waste,618,449,Halogenic Geode,3,6,3,2,0,3,9,4,3
66976,"Crimson Waste (700,413)",https://assets.illuvium-game.io/illuvidex/land/land-66976.svg,0xc030912bcf3a0e1a6fb5e3b395782de32dd1f0ed,Crimson Waste,700,413,None,1,1,0,1,1,1,3,1,0
66971,"Crimson Waste (695,413)",https://assets.illuvium-game.io/illuvidex/land/land-66971.svg,0x022540015b96d59d4877cdb0f9950de2f2d83d28,Crimson Waste,695,413,None,1,1,1,1,0,1,3,1,0
71103,"Crimson Waste (643,448)",https://assets.illuvium-game.io/illuvidex/land/land-71103.svg,0x6e4412105de91f33fbea0719766e1ea9121685bf,Crimson Waste,643,448,None,1,1,0,1,1,0,3,2,0
71081,"Crimson Waste (621,448)",https://assets.illuvium-game.io/illuvidex/land/land-71081.svg,0x5eb90c564d3d5c3e59fcf83ab348329c7f4170f0,Crimson Waste,621,448,None,1,1,0,1,1,1,3,1,0
71080,"Crimson Waste (620,448)",https://assets.illuvium-game.io/illuvidex/land/land-71080.svg,0xee502e6164c0424e580a8342ea3290682b4e651b,Crimson Waste,620,448,None,2,3,1,0,1,4,6,2,1
66969,"Crimson Waste (693,413)",https://assets.illuvium-game.io/illuvidex/land/land-66969.svg,0x503c315aafb3f7ed3a891a0afc870262e8be7055,Crimson Waste,693,413,None,1,1,0,1,1,1,3,1,0
69970,"Crimson Waste (592,438)",https://assets.illuvium-game.io/illuvidex/land/land-69970.svg,0xef5914b5d6e231345bac4e6a58f796383e0978e2,Crimson Waste,592,438,Eternal Spring,3,6,2,4,0,1,9,4,4
71079,"Crimson Waste (619,448)",https://assets.illuvium-game.io/illuvidex/land/land-71079.svg,0x82f0c350d6556d5c9e9458e1e475e951c27804fc,Crimson Waste,619,448,None,1,1,1,1,0,1,3,1,0
66964,"Crimson Waste (688,413)",https://assets.illuvium-game.io/illuvidex/land/land-66964.svg,0xd24619240ba3e217a3ad29afd1b82d5536918499,Crimson Waste,688,413,None,2,3,1,0,0,1,6,5,2
71078,"Crimson Waste (618,448)",https://assets.illuvium-game.io/illuvidex/land/land-71078.svg,0x2999e999f9cd88d93fde0afd65285e0d6fe4f27f,Crimson Waste,618,448,None,1,1,1,1,0,1,3,1,0
69951,"Crimson Waste (573,438)",https://assets.illuvium-game.io/illuvidex/land/land-69951.svg,0xd24754a7d9f20726abedcd36ea26c5ef6b5bf7bc,Crimson Waste,573,438,None,1,1,0,1,1,1,3,1,0
66954,"Crimson Waste (678,413)",https://assets.illuvium-game.io/illuvidex/land/land-66954.svg,0x8e4d71e3e4cd76d5b3e4bcde90ca1e2df2e2f027,Crimson Waste,678,413,Halogenic Geode,3,6,3,2,1,3,9,4,2
69950,"Crimson Waste (572,438)",https://assets.illuvium-game.io/illuvidex/land/land-69950.svg,0x6702c7cf2ff8f1125986b881ac0088923275ecd8,Crimson Waste,572,438,None,1,1,0,0,1,1,3,2,0
71039,"Crimson Waste (649,447)",https://assets.illuvium-game.io/illuvidex/land/land-71039.svg,0xf04b1b324a4e2dba9cdd2991d720a981b55156e8,Crimson Waste,649,447,None,2,3,2,4,0,1,6,1,1
66953,"Crimson Waste (677,413)",https://assets.illuvium-game.io/illuvidex/land/land-66953.svg,0xa4b2fc72155d8425405f36908f647b3662d827ef,Crimson Waste,677,413,None,1,1,0,2,1,1,3,0,0
69847,"Crimson Waste (591,437)",https://assets.illuvium-game.io/illuvidex/land/land-69847.svg,0x18edea7e80749792f00da9c73cb4e78e7a1b3d48,Crimson Waste,591,437,None,1,1,0,0,1,1,3,2,0
66948,"Crimson Waste (672,413)",https://assets.illuvium-game.io/illuvidex/land/land-66948.svg,0xd0f1ed0b04a1941ea819abde08790c40978800e8,Crimson Waste,672,413,None,1,1,1,1,0,2,3,0,0
69846,"Crimson Waste (590,437)",https://assets.illuvium-game.io/illuvidex/land/land-69846.svg,0x554d85028d386f41c21647c50a8c69f6ef7df02d,Crimson Waste,590,437,None,2,3,0,1,2,4,6,1,1
66928,"Crimson Waste (652,413)",https://assets.illuvium-game.io/illuvidex/land/land-66928.svg,0x2b85e1dc500638034c2e136cd970796f7e0c7815,Crimson Waste,652,413,None,2,3,1,1,2,4,6,1,0
66914,"Crimson Waste (638,413)",https://assets.illuvium-game.io/illuvidex/land/land-66914.svg,0x85f0052eb52521a8c33e717151f5aadc13cc9a2e,Crimson Waste,638,413,None,1,1,0,0,1,3,3,0,0
66913,"Crimson Waste (637,413)",https://assets.illuvium-game.io/illuvidex/land/land-66913.svg,0x85f0052eb52521a8c33e717151f5aadc13cc9a2e,Crimson Waste,637,413,None,1,1,1,2,0,1,3,0,0
698,"Taiga Boreal (168,115)",https://assets.illuvium-game.io/illuvidex/land/land-698.svg,0x74fde4595269fd954f332bac212aa9637840abf7,Taiga Boreal,168,115,None,1,1,1,1,0,0,3,2,0
71034,"Crimson Waste (644,447)",https://assets.illuvium-game.io/illuvidex/land/land-71034.svg,0x282bb2fee7acd09ef9da5a6d1894500732b1fab3,Crimson Waste,644,447,None,1,1,1,0,0,1,3,2,0
66912,"Crimson Waste (636,413)",https://assets.illuvium-game.io/illuvidex/land/land-66912.svg,0x90c4bf2bd887e0abc40fb3f1fad0d294ebb18146,Crimson Waste,636,413,None,2,3,1,2,1,3,6,1,1
71031,"Crimson Waste (641,447)",https://assets.illuvium-game.io/illuvidex/land/land-71031.svg,0x77158dab6bacee69a66218fdd295c8fd3d78d79f,Crimson Waste,641,447,Eternal Spring,3,6,1,2,1,3,9,4,4
6976,"Taiga Boreal (171,216)",https://assets.illuvium-game.io/illuvidex/land/land-6976.svg,0x5aeaac852c26065f310163aa8e366daf436e105a,Taiga Boreal,171,216,None,1,1,0,0,1,1,3,2,0
6975,"Taiga Boreal (170,216)",https://assets.illuvium-game.io/illuvidex/land/land-6975.svg,0x5aeaac852c26065f310163aa8e366daf436e105a,Taiga Boreal,170,216,None,2,3,1,1,2,1,6,4,0
66911,"Crimson Waste (635,413)",https://assets.illuvium-game.io/illuvidex/land/land-66911.svg,0x4748fc67c16a4b573f294ca982f0605a05c445ad,Crimson Waste,635,413,Halogenic Geode,3,6,3,6,1,2,9,1,2
6974,"Taiga Boreal (169,216)",https://assets.illuvium-game.io/illuvidex/land/land-6974.svg,0x234d7c0858632fe0133a72a227bbd00159b7b5b1,Taiga Boreal,169,216,None,2,3,2,2,1,3,6,1,0
69728,"Crimson Waste (594,436)",https://assets.illuvium-game.io/illuvidex/land/land-69728.svg,0xe1f751d998f124e3f293a28e717c25698d3f54ad,Crimson Waste,594,436,None,2,3,2,4,1,0,6,2,0
69727,"Crimson Waste (593,436)",https://assets.illuvium-game.io/illuvidex/land/land-69727.svg,0x3d07c8fcec7d0da4df76360a5b336ffce5907ee6,Crimson Waste,593,436,None,1,1,0,0,1,1,3,2,0
69725,"Crimson Waste (591,436)",https://assets.illuvium-game.io/illuvidex/land/land-69725.svg,0xcf470eb80e7a88cc9cfd87bc2c72db9919394b89,Crimson Waste,591,436,None,1,1,0,1,1,1,3,1,0
71011,"Crimson Waste (621,447)",https://assets.illuvium-game.io/illuvidex/land/land-71011.svg,0x07e59f9246315d566c94fce620320315939e16c1,Crimson Waste,621,447,None,2,3,0,1,3,2,6,3,0
